,CourseCode,Section,CourseTitle,CourseTags,Prerequisites,CourseCluster,InstructionalFormat
1014,REL 318,01,Jesus and the Gospels,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Ancient Greek and Roman Studies",empty,empty,Lecture
1015,REL 322,01,Muhammad and the Qur'an,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Middle East and Islamic Studies",1 REL course,empty,Lecture
1016,REL 475,01,Senior Seminar,GER - Writing :: WR (Writing-Research Intensive),empty,empty,Seminar
1017,SCI 110,01,"Big Problems, Big Ideas: The STEM Perspective","GER - Global Awareness :: IEJ (Identities, Equity, and Justice), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,empty,Lecture
1018,SCI 220,01,Biochemistry: Macromolecules and Metabolism,empty,(BIO 210 OR BIO 211 OR BIO 212 OR BIO 213) AND CHM 120 AND Department Chair Permission Required,empty,Lecture
1019,SCI 220,01L,Biochemistry: Macromolecules and Metabolism,empty,(BIO 210 OR BIO 211 OR BIO 212 OR BIO 213) AND CHM 120 AND Department Chair Permission Required,empty,Laboratory
1020,SOC 101,01,Introduction to Sociology,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Urban Studies",empty,empty,Lecture
1021,SOC 101,02,Introduction to Sociology,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Urban Studies",empty,empty,Lecture
1022,SOC 101,03,Introduction to Sociology,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Urban Studies",empty,empty,Lecture
1023,SOC 101,04,Introduction to Sociology,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Urban Studies",empty,empty,Lecture
1024,SOC 101,05,Introduction to Sociology,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Urban Studies",empty,empty,Lecture
1025,SOC 101,06,Introduction to Sociology,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Urban Studies",empty,empty,Lecture
1026,SOC 211,01,Introduction to Criminology,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",SOC 101 Introduction to Sociology,empty,Lecture
1027,SOC 234,01,Medical Sociology,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Medicine, Health and Culture",PRQ  - Instructor Permission Required,empty,Lecture
1028,SOC 243,01,Race and Ethnic Relations,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Africana Studies, IDS :: Poverty Studies, IDS :: Urban Studies",SOC 101 Introduction to Sociology,empty,Lecture
1029,SOC 302,01,Methods of Social Research,empty,SOC 101 Introduction to Sociology,empty,Lecture
1030,SOC 470,01,Qualitative Research Seminar (Topic to be determined),"GER - Writing :: WR (Writing-Research Intensive), IDS :: Africana Studies, IDS :: Data Analytics",(1 FYW course) AND (SOC 101 AND SOC 302) AND (1 course in Sociology numbered 200 or higher),empty,Seminar
1031,SPN 110,01,Elementary Spanish I,empty,no placement in Spanish 115 level or higher,empty,Lecture
1032,SPN 110,02,Elementary Spanish I,empty,no placement in Spanish 115 level or higher,empty,Lecture
1033,SPN 110,03,Elementary Spanish I,empty,no placement in Spanish 115 level or higher,empty,Lecture
1034,SPN 110,04,Elementary Spanish I,empty,no placement in Spanish 115 level or higher,empty,Lecture
1035,SPN 110,05,Elementary Spanish I,empty,no placement in Spanish 115 level or higher,empty,Lecture
1036,SPN 115,01,Intensive Elementary Spanish,empty,SPN PL.115,empty,Lecture
1037,SPN 115,03,Intensive Elementary Spanish,empty,SPN PL.115,empty,Lecture
1038,SPN 115,04,Intensive Elementary Spanish,empty,SPN PL.115,empty,Lecture
1039,SPN 115,05,Intensive Elementary Spanish,empty,SPN PL.115,empty,Lecture
1040,SPN 115,06,Intensive Elementary Spanish,empty,SPN PL.115,empty,Lecture
1041,SPN 115,07,Intensive Elementary Spanish,empty,SPN PL.115,empty,Lecture
1042,SPN 115,08,Intensive Elementary Spanish,empty,SPN PL.115,empty,Lecture
1043,SPN 201,01,Intermediate Spanish I,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 120 OR SPN 115 OR SPN-PL 201,empty,Lecture
1044,SPN 201,02,Intermediate Spanish I,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 120 OR SPN 115 OR SPN-PL 201,empty,Lecture
1045,SPN 201,03,Intermediate Spanish I,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 120 OR SPN 115 OR SPN-PL 201,empty,Lecture
1046,SPN 201,04,Intermediate Spanish I,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 120 OR SPN 115 OR SPN-PL 201,empty,Lecture
1047,SPN 201,05,Intermediate Spanish I,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 120 OR SPN 115 OR SPN-PL 201,empty,Lecture
1048,SPN 201,06,Intermediate Spanish I,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 120 OR SPN 115 OR SPN-PL 201,empty,Lecture
1049,SPN 201,07,Intermediate Spanish I,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 120 OR SPN 115 OR SPN-PL 201,empty,Lecture
1050,SPN 215,01,Composition and Conversation,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 201 OR SPN PL.215,empty,Lecture
1051,SPN 215,02,Composition and Conversation,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 201 OR SPN 210 OR SPN PL.210+ OR SPN PL.215 OR SPN PL.220+,empty,Lecture
1052,SPN 215,03,Composition and Conversation,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 201 OR SPN PL.215,empty,Lecture
1053,SPN 260,01,Hispanics in the United States,"GER - CORE :: FL (Foreign Language), GER - Global Awareness :: WC (World Cultures), IDS :: Latin American and Latinx Studies",SPN 215 OR SPN 305 OR PL.220+,empty,Lecture
1054,SPN 270,01,Introduction to Literary Analysis,"GER - CORE :: FL (Foreign Language), GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Latin American and Latinx Studies",SPN 215 OR SPN 305 OR PL.220+,empty,Lecture
1055,SPN 304,01,The Sounds of Spanish,IDS :: Linguistics,SPN 215 OR SPN 220 OR SPN 240 OR SPN 260 OR SPN 270 OR SPN PL.220+,empty,Lecture
1056,SPN 305,TS,Advanced Spanish Oral and Written Expression (Travel Study),empty,SPN 215 OR SPN 220 OR SPN 240 OR SPN 260 OR SPN 270 OR SPN PL.220+,empty,Lecture
1057,SPN 430,01,Readings in Spanish Literature (Transition and Historical Memory in Spanish Fiction and Film),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Womenâ€™s, Gender, and Sexuality Studies",SPN 310 OR SPN 330 OR SPN 331 OR SPN 332 OR SPN 340 OR SPN 361,empty,Lecture
1058,SPN 503,01,Individualized Internship,IDS :: Linguistics,Instructor permission required,empty,Independent Study
1059,SUS 120,01,Principles of Sustainability Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,SUS 120-01L - Principles of Sustainability Science,Lecture
1060,SUS 120,01L,Principles of Sustainability Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,SUS 120-01 - Principles of Sustainability Science,Laboratory
1061,SUS 120,02,Principles of Sustainability Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,SUS 120-02L - Principles of Sustainability Science,Lecture
1062,SUS 120,02L,Principles of Sustainability Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,SUS 120-02 - Principles of Sustainability Science,Laboratory
1063,SUS 120,03,Principles of Sustainability Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,SUS 120-03L - Principles of Sustainability Science,Lecture
1064,SUS 120,03L,Principles of Sustainability Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,SUS 120-03 - Principles of Sustainability Science,Laboratory
1065,SUS 200,EL,Sustainability Leadership,empty,Instructor Permission Required,empty,Seminar
1066,SUS 210,01,Urban Sustainability,empty,SUS 120 Principles of Sustainability Science,empty,Lecture
1067,SUS 210,01L,Urban Sustainability,empty,SUS 120 Principles of Sustainability Science,empty,Laboratory
1068,SUS 230,01,Sustainable Energy Systems,empty,EES 111 OR EES 112 OR EES 113 OR EES 115 OR SUS 120,empty,Lecture
1069,SUS 230,01L,Sustainable Energy Systems,empty,EES 111 OR EES 112 OR EES 113 OR EES 115 OR SUS 120,empty,Laboratory
1070,SUS 242,01,Dynamic System Modeling,"IDS :: Data Analytics, IDS :: Environmental Studies",EES 112 OR EES 113 OR EES 115 OR SUS 120,empty,Lecture
1071,SUS 242,01L,Dynamic System Modeling,"IDS :: Data Analytics, IDS :: Environmental Studies",EES 112 OR EES 113 OR EES 115 OR SUS 120,empty,Laboratory
1072,SUS 342,01,Leadership for Sustainability,empty,SUS 120 Principles of Sustainability Science,empty,Lecture
1073,SUS 342,01L,Leadership for Sustainability,empty,SUS 120 Principles of Sustainability Science,empty,Laboratory
1074,SUS 472,01,Research and Analysis,GER - Writing :: WR (Writing-Research Intensive),FYW (First Year Writing Seminar),empty,Seminar
1075,SUS 473,01,Sustainability Science Practicum,GER - Writing :: WR (Writing-Research Intensive),FYW (First Year Writing Seminar),SUS 473-01L - Sustainability Science Practicum,Seminar
1076,SUS 473,01L,Sustainability Science Practicum,GER - Writing :: WR (Writing-Research Intensive),FYW (First Year Writing Seminar),SUS 473-01 - Sustainability Science Practicum,Laboratory
1077,SUS 475,01,Sustainability Science Seminar,empty,empty,empty,Seminar
1078,SUS 475,01L,Sustainability Science Seminar,empty,empty,empty,Laboratory
1079,SUS 504,01,Directed Independent Study,empty,Instructor permission required,empty,Independent Study
1080,THA 001,01,Theatre Practicum,empty,Declared Theatre Arts Major,empty,Experiential
1081,THA 001,02,Theatre Practicum,empty,empty,empty,Experiential
1082,THA 001,03,Theatre Practicum,empty,empty,empty,Experiential
1083,THA 101,01,Introduction to Theatre,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),empty,empty,Lecture
1084,THA 101,02,Introduction to Theatre,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),empty,empty,Lecture
1085,THA 101,03,Introduction to Theatre,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),empty,empty,Lecture
1086,THA 111,01,Introduction to Acting,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),empty,empty,Lecture
1087,THA 112,01,Make-Up,empty,empty,empty,Lecture
1088,THA 116,01,Costume Crafts,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),empty,empty,Lecture
1089,THA 116,01L,Costume Crafts,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),empty,empty,Laboratory
1090,THA 120,01,Acting,"GER - CORE :: VP (Human Cultures - Visual and Performing Arts), IDS :: Musical Theatre",empty,empty,Lecture
1091,THA 210,01,Theatre History I,"GER - CORE :: HA (Historical Analysis), IDS :: Ancient Greek and Roman Studies, IDS :: Medieval & Early Modern Studies",empty,empty,Lecture
1092,THA 223,01,Actor's Voice,IDS :: Musical Theatre,empty,empty,Lecture
1093,THA 317,01,Lighting Design,empty,THA 101 OR THA 115 OR THA 116 OR THA 120,empty,Lecture
1094,THA 317,01L,Lighting Design,empty,THA 101 OR THA 115 OR THA 116 OR THA 120,empty,Laboratory
1095,THA 501,01,Independent Study,empty,Instructor permission required,empty,Independent Study
1096,UNV TSSP,TS12,Spain-Travel Study,empty,empty,empty,Lecture
1097,WGS 250,01,Introduction to Queer Theory and Sexuality Studies,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Womenâ€™s, Gender, and Sexuality Studies",FYW (First Year Writing Seminar),empty,Lecture
