,CourseCode,Section,CourseTitle,CourseTags,Prerequisites,CourseCluster,InstructionalFormat
380,GRK 325,01,"Ancient Greek: Intensive Readings (Euripides, Bacchae)","GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",GRK 201 Intermediate Greek,empty,Lecture
381,GRM 120,01,Elementary German II,empty,GRM 110 OR GRM-PL 120,empty,Lecture
382,GRM 120,02,Elementary German II,empty,GRM 110 OR GRM-PL 120,empty,Lecture
383,GRM 120,03,Elementary German II,empty,GRM 110 OR GRM-PL 120,empty,Lecture
384,GRM 260,01,German for the Professions,empty,2 courses in GRM numbered 201 or higher,empty,Lecture
385,GRM 337,TS,German Theater,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),2 courses in GRM numbered 201 or higher,empty,Lecture
386,GRM 430,TS,Readings in German Language (German Theater in Berlin),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",2 courses in GRM numbered 201 or higher,empty,Lecture
387,HSC 075,01,Seminar in Public Health,empty,Declared Public Health Majors only,empty,Lecture
388,HSC 075,02,Seminar in Public Health,empty,Declared Public Health Majors only,empty,Lecture
389,HSC 101,01,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-01L - Wellness Concepts,Lecture
390,HSC 101,01L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-01 - Wellness Concepts,Laboratory
391,HSC 101,02,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-02L - Wellness Concepts,Lecture
392,HSC 101,02L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-02 - Wellness Concepts,Laboratory
393,HSC 101,03,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-03L - Wellness Concepts,Lecture
394,HSC 101,03L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-03 - Wellness Concepts,Laboratory
395,HSC 101,04,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-04L - Wellness Concepts,Lecture
396,HSC 101,04L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-04 - Wellness Concepts,Laboratory
397,HSC 101,06,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-06L - Wellness Concepts,Lecture
398,HSC 101,06L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-06 - Wellness Concepts,Laboratory
399,HSC 101,08,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-08L - Wellness Concepts,Lecture
400,HSC 101,08L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-08 - Wellness Concepts,Laboratory
401,HSC 101,09,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-09L - Wellness Concepts,Lecture
402,HSC 101,09L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-09 - Wellness Concepts,Laboratory
403,HSC 101,10,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-10L - Wellness Concepts,Lecture
404,HSC 101,10L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-10 - Wellness Concepts,Laboratory
405,HSC 101,11,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-11L - Wellness Concepts,Lecture
406,HSC 101,11L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-11 - Wellness Concepts,Laboratory
407,HSC 201,01,Research and Evaluation in Health Sciences,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Data Analytics",HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 201-01L - Research and Evaluation in Health Sciences,Lecture
408,HSC 201,01L,Research and Evaluation in Health Sciences,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Data Analytics",HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 201-01 - Research and Evaluation in Health Sciences,Laboratory
409,HSC 201,02,Research and Evaluation in Health Sciences,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Data Analytics",HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 201-02L - Research and Evaluation in Health Sciences,Lecture
410,HSC 201,02L,Research and Evaluation in Health Sciences,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Data Analytics",HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 201-02 - Research and Evaluation in Health Sciences,Laboratory
411,HSC 205,01,Fundamentals of Public Health,"IDS :: Medicine, Health and Culture",(First Year or Sophomore Class Standing) OR (Declared Health Science or Public Health Majors),empty,Lecture
412,HSC 205,02,Fundamentals of Public Health,"IDS :: Medicine, Health and Culture",(First Year or Sophomore Class Standing) OR (Declared Health Science or Public Health Majors),empty,Lecture
413,HSC 205,03,Fundamentals of Public Health,"IDS :: Medicine, Health and Culture",(First Year or Sophomore Class Standing) OR (Declared Health Science or Public Health Majors),empty,Lecture
414,HSC 210,01,Anatomy and Physiology I,empty,HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 210-01L - Anatomy and Physiology I,Lecture
415,HSC 210,01L,Anatomy and Physiology I,empty,HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 210-01 - Anatomy and Physiology I,Laboratory
416,HSC 210,02,Anatomy and Physiology I,empty,HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 210-02L - Anatomy and Physiology I,Lecture
417,HSC 210,02L,Anatomy and Physiology I,empty,HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 210-02 - Anatomy and Physiology I,Laboratory
418,HSC 211,01,Anatomy and Physiology II,empty,HSC 210 AND (Declared Health Science or Public Health Majors only),HSC 211-01L - Anatomy and Physiology II,Lecture
419,HSC 211,01L,Anatomy and Physiology II,empty,HSC 210 AND (Declared Health Science or Public Health Majors only),HSC 211-01 - Anatomy and Physiology II,Laboratory
420,HSC 211,02,Anatomy and Physiology II,empty,HSC 210 AND (Declared Health Science or Public Health Majors only),HSC 211-02L - Anatomy and Physiology II,Lecture
421,HSC 211,02L,Anatomy and Physiology II,empty,HSC 210 AND (Declared Health Science or Public Health Majors only),HSC 211-02 - Anatomy and Physiology II,Laboratory
422,HSC 211,03,Anatomy and Physiology II,empty,HSC 210 AND (Declared Health Science or Public Health Majors only),HSC 211-03L - Anatomy and Physiology II,Lecture
423,HSC 211,03L,Anatomy and Physiology II,empty,HSC 210 AND (Declared Health Science or Public Health Majors only),HSC 211-03 - Anatomy and Physiology II,Laboratory
424,HSC 305,01,Global Public Health (Survey in Global Public Health),"GER - Global Awareness :: WC (World Cultures), GER - Writing :: WR (Writing-Research Intensive), IDS :: Medicine, Health and Culture, IDS :: Poverty Studies",HSC 201 AND HSC 205 AND (any First Year Writing Seminar) AND Declared Health Science or Public Health Majors only,empty,Lecture
425,HSC 305,02,Global Public Health (Survey in Global Public Health),"GER - Global Awareness :: WC (World Cultures), GER - Writing :: WR (Writing-Research Intensive), IDS :: Medicine, Health and Culture, IDS :: Poverty Studies",HSC 201 AND HSC 205 AND (any First Year Writing Seminar) AND Declared Health Science or Public Health Majors only,empty,Lecture
426,HSC 311,01,Physiology of Exercise,GER - CORE :: NWL - Natural World with Lab (meets requirements for BA/BM only),HSC 201 AND (Declared Health Science or Public Health Majors only),HSC 311-01L - Physiology of Exercise,Lecture
427,HSC 311,01L,Physiology of Exercise,GER - CORE :: NWL - Natural World with Lab (meets requirements for BA/BM only),HSC 201 AND (Declared Health Science or Public Health Majors only),HSC 311-01 - Physiology of Exercise,Laboratory
428,HSC 313,01,Fundamentals of Physical Rehabilitation,"IDS :: Medicine, Health and Culture",HSC 210 Anatomy and Physiology I,empty,Lecture
429,HSC 315,01,Fundamentals of Nutrition,"IDS :: Medicine, Health and Culture",HSC 101 AND (Declared Health Science or Public Health Majors only),empty,Lecture
430,HSC 323,01,Kinesiology,GER - CORE :: NWL - Natural World with Lab (meets requirements for BA/BM only),HSC 210 AND (Any course eligible for the MR GER) AND Declared Health Science or Public Health Majors only,HSC 323-01L - Kinesiology,Lecture
431,HSC 323,01L,Kinesiology,GER - CORE :: NWL - Natural World with Lab (meets requirements for BA/BM only),HSC 210 AND (Any course eligible for the MR GER) AND Declared Health Science or Public Health Majors only,HSC 323-01 - Kinesiology,Laboratory
432,HSC 323,02,Kinesiology,GER - CORE :: NWL - Natural World with Lab (meets requirements for BA/BM only),HSC 210 AND (Any course eligible for the MR GER) AND Declared Health Science or Public Health Majors only,HSC 323-02L - Kinesiology,Lecture
433,HSC 323,02L,Kinesiology,GER - CORE :: NWL - Natural World with Lab (meets requirements for BA/BM only),HSC 210 AND (Any course eligible for the MR GER) AND Declared Health Science or Public Health Majors only,HSC 323-02 - Kinesiology,Laboratory
434,HSC 332,01,Graded Exercise Test Practicum,empty,HSC 201 AND MTH 120 AND Declared Health Science or Public Health Majors only,empty,Lecture
435,HSC 342,01,Pathophysiology of Chronic Diseases,"IDS :: Medicine, Health and Culture",HSC 211 Anatomy and Physiology II,empty,Lecture
436,HSC 342,01L,Pathophysiology of Chronic Diseases,"IDS :: Medicine, Health and Culture",HSC 211 Anatomy and Physiology II,empty,Laboratory
437,HSC 401,01,Epidemiology,"IDS :: Data Analytics, IDS :: Medicine, Health and Culture",HSC 201 AND MTH 120 AND Declared Health Science or Public Health Majors only,empty,Lecture
438,HSC 401,01L,Epidemiology,"IDS :: Data Analytics, IDS :: Medicine, Health and Culture",HSC 201 AND MTH 120 AND Declared Health Science or Public Health Majors only,empty,Laboratory
439,HSC 441,01,Sport in Modern Society,empty,HSC 101 AND (Declared Health Science or Public Health Majors only),empty,Lecture
440,HSC 451,01,Biomechanics,GER - Writing :: WR (Writing-Research Intensive),(HSC 210 or HSC 311) AND (any course eligible for the MR GER) AND Declared HSC or PBH major,empty,Lecture
441,HSC 501,01,Independent Study,empty,Instructor permission required,empty,Independent Study
442,HSC 501,02,Independent Study,empty,Instructor permission required,empty,Independent Study
443,HSC 501,03,Independent Study,empty,Instructor permission required,empty,Independent Study
444,HSC 501,04,Independent Study,empty,Instructor permission required,empty,Independent Study
445,HSC 502,01,Research,empty,Instructor permission required,empty,Independent Study
446,HSC 502,02,Research,empty,Instructor permission required,empty,Independent Study
447,HSC 502,03,Research,empty,Instructor permission required,empty,Independent Study
448,HSC 503,01,Individualized Internship,empty,Instructor permission required,empty,Independent Study
449,HSC 503,02,Individualized Internship,empty,Instructor permission required,empty,Independent Study
450,HSC 505,01,Structured Internship,empty,Instructor permission required,empty,Independent Study
451,HSC 505,02,Structured Internship,empty,Instructor permission required,empty,Independent Study
452,HST 102,01,Europe in the Medieval World,"GER - CORE :: HA (Historical Analysis), IDS :: Medieval & Early Modern Studies",empty,empty,Lecture
453,HST 104,01,Europe in the Modern World,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
454,HST 104,02,Europe in the Modern World,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
455,HST 104,03,Europe in the Modern World,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
456,HST 112,01,Passages in the Early Modern World,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
457,HST 121,01,Early North America to 1877,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
458,HST 122,01,United States and the World since 1877,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
459,HST 122,02,United States and the World since 1877,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
460,HST 122,03,United States and the World since 1877,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
461,HST 141,01,Latin America in the Early Modern World,"GER - CORE :: HA (Historical Analysis), GER - Global Awareness :: WC (World Cultures), IDS :: Latin American and Latinx Studies",empty,empty,Lecture
462,HST 153_,01,Middle East in the Modern World,"GER - CORE :: HA (Historical Analysis), GER - Global Awareness :: WC (World Cultures), IDS :: Middle East and Islamic Studies",empty,empty,Lecture
463,HST 162,01,Japan in the Modern World,"GER - CORE :: HA (Historical Analysis), GER - Global Awareness :: WC (World Cultures), IDS :: Asian Studies, IDS :: Japanese Studies",empty,empty,Lecture
464,HST 162,02,Japan in the Modern World,"GER - CORE :: HA (Historical Analysis), GER - Global Awareness :: WC (World Cultures), IDS :: Asian Studies, IDS :: Japanese Studies",empty,empty,Lecture
465,HST 166,01,China in the Modern World,"GER - CORE :: HA (Historical Analysis), GER - Global Awareness :: WC (World Cultures), IDS :: Asian Studies, IDS :: Chinese Studies",empty,empty,Lecture
466,HST 203,01,The Crusades,empty,1 course in HST numbered HST 100 through HST 166,empty,Lecture
467,HST 208,01,Tudor-Stuart England,empty,1 course in HST numbered HST 100 through HST 166,empty,Lecture
468,HST 221,01,The American Revolution,GER - Writing :: WR (Writing-Research Intensive),FYW (First Year Writing Seminar) AND (1 course in History numbered HST 100 through HST 166),empty,Lecture
469,HST 275,01,Movements in History (History of Baseball),IDS :: Medieval & Early Modern Studies,Instructor Permission Required,empty,Lecture
470,HST 275,02,Movements in History (History of Soccer),IDS :: Medieval & Early Modern Studies,Instructor Permission Required,empty,Lecture
471,HST 330,01,The Frontier and the American West,GER - Writing :: WR (Writing-Research Intensive),FYW (First Year Writing Seminar) AND (1 course in History numbered HST 100 through HST 166),empty,Lecture
472,HST 359,TS,Travel Study in the United Kingdom and Ireland,"GER - CORE :: HA (Historical Analysis), GER - Global Awareness :: WC (World Cultures)",empty,empty,Lecture
473,HST 475,01,Senior Seminar in History (Microhistories of Asia),IDS :: Africana Studies,empty,empty,Seminar
474,HST 501,01,Independent Study,empty,Instructor permission required,empty,Independent Study
475,HST 501,02,Independent Study,empty,Instructor permission required,empty,Independent Study
476,HUM 102,01,Studies in Humanities II,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), GER - Global Awareness :: WC (World Cultures), IDS :: Humanities",empty,empty,Lecture
477,HUM 502,01,Humanities Lab,IDS :: Linguistics,Instructor Permission Required,empty,Lecture
478,HUM 502,02,Humanities Lab,IDS :: Linguistics,empty,empty,Lecture
479,IDS 507,TS,International Internship,IDS :: Journalism,empty,empty,Lecture
480,IGD 101,01,Introduction to Intergroup Dialogue (Race and Ethnicity),empty,Instructor Permission Required,empty,Lecture
481,IGD 101,02,Introduction to Intergroup Dialogue ((Dis)ability Culture),empty,empty,empty,Lecture
482,JPN 120,01,Elementary Japanese II,"IDS :: Asian Studies, IDS :: Japanese Studies",JPN 110 OR JPN-PL 120,empty,Lecture
483,JPN 120,02,Elementary Japanese II,"IDS :: Asian Studies, IDS :: Japanese Studies",JPN 110 OR JPN-PL 120,empty,Lecture
484,JPN 120,03,Elementary Japanese II,"IDS :: Asian Studies, IDS :: Japanese Studies",JPN 110 OR JPN-PL 120,empty,Lecture
485,JPN 202,01,Intermediate Japanese II,"GER - CORE :: FL (Foreign Language), IDS :: Asian Studies, IDS :: Japanese Studies",JPN 201 OR JPN-PL 202,empty,Lecture
486,JPN 302,01,Intermediate Japanese IV,"IDS :: Asian Studies, IDS :: Japanese Studies",JPN 301,empty,Lecture
487,JPN 402,01,Advanced Japanese II,"IDS :: Asian Studies, IDS :: Japanese Studies",JPN 302,empty,Lecture
488,JPN 403,TU,Advanced Japanese III,"IDS :: Asian Studies, IDS :: Japanese Studies",JPN 402,empty,Lecture
489,JPN 470,TU,Japanese Studies Thesis,empty,Instructor permission required,empty,Seminar
490,LAS 470,01,Issues in Latin America,IDS :: Latin American and Latinx Studies,empty,empty,Seminar
491,LNG 210,01,General Linguistics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Anthropology, IDS :: Linguistics",empty,empty,Lecture
492,LNG 250,01,Second Language Learning and Acquisition,IDS :: Linguistics,empty,empty,Lecture
493,LNG 504,01,Directed Independent Study,IDS :: Linguistics,Instructor permission required,empty,Independent Study
494,LTN 120,01,Elementary Latin II,empty,LTN 110,empty,Lecture
495,LTN 325,01,Latin: Intensive Readings (Horace and Propertius),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",LTN 201 OR LTN 202 OR LTN PL UL,empty,Lecture
496,MES 401,01,Middle Eastern and Islamic Studies Capstone Seminar,IDS :: Middle East and Islamic Studies,1 course that counts for the MES minor,empty,Seminar
497,MLL 236,01,Nazi Cinema and Culture,"GER - CORE :: VP (Human Cultures - Visual and Performing Arts), IDS :: Film Studies",FYW (First Year Writing Seminar),empty,Lecture
498,MSL 102,01,Foundations of Agile and Adaptive Leadership,empty,empty,empty,Lecture
499,MSL 102,01L,Foundations of Agile and Adaptive Leadership,empty,empty,empty,Laboratory
500,MSL 202,01,Foundations of Leaderships II,empty,empty,empty,Lecture
501,MSL 202,01L,Foundations of Leaderships II,empty,empty,empty,Laboratory
502,MSL 302,01,Applied Leadership,empty,empty,empty,Lecture
503,MSL 302,01L,Applied Leadership,empty,empty,empty,Laboratory
504,MSL 402,01,Adaptive Leadership,empty,empty,empty,Lecture
505,MSL 402,01L,Adaptive Leadership,empty,empty,empty,Laboratory
506,MTH 120,01,Introduction to Statistics,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Urban Studies",No MTH 120 Equivalencies,empty,Lecture
507,MTH 120,02,Introduction to Statistics,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Urban Studies",No MTH 120 Equivalencies,empty,Lecture
508,MTH 120,03,Introduction to Statistics,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Urban Studies",No MTH 120 Equivalencies,empty,Lecture
509,MTH 120,04,Introduction to Statistics,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Urban Studies",No MTH 120 Equivalencies,empty,Lecture
510,MTH 120,05,Introduction to Statistics,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Urban Studies",No MTH 120 Equivalencies,empty,Lecture
511,MTH 120,06,Introduction to Statistics,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Urban Studies",No MTH 120 Equivalencies,empty,Lecture
512,MTH 120,07,Introduction to Statistics,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Urban Studies",No MTH 120 Equivalencies,empty,Lecture
513,MTH 145,01,Calculus for Management  Life and Social Sciences,GER - CORE :: MR (Mathematical and Formal Reasoning),No credit for MTH 150,empty,Lecture
514,MTH 145,02,Calculus for Management  Life and Social Sciences,GER - CORE :: MR (Mathematical and Formal Reasoning),No credit for MTH 150,empty,Lecture
515,MTH 145,03,Calculus for Management  Life and Social Sciences,GER - CORE :: MR (Mathematical and Formal Reasoning),No credit for MTH 150,empty,Lecture
516,MTH 145,04,Calculus for Management  Life and Social Sciences,GER - CORE :: MR (Mathematical and Formal Reasoning),No credit for MTH 150,empty,Lecture
517,MTH 150,01,Analytic Geometry and Calculus I,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Neuroscience",empty,empty,Lecture
518,MTH 150,02,Analytic Geometry and Calculus I,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Neuroscience",empty,empty,Lecture
519,MTH 150,03,Analytic Geometry and Calculus I,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Neuroscience",empty,empty,Lecture
520,MTH 151,01,Analytic Geometry and Calculus II,empty,MTH 150 Analytic Geometry and Calculus I,empty,Lecture
521,MTH 151,02,Analytic Geometry and Calculus II,empty,MTH 150 Analytic Geometry and Calculus I,empty,Lecture
522,MTH 160,01,Vectors and Matrices,empty,MTH 150 Analytic Geometry and Calculus I,empty,Lecture
523,MTH 245,01,Statistics and Data Analysis in R,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",BIO 222 OR ECN 120 OR HSC 201 OR MTH 120 OR PSY 202 OR SOC 302,empty,Lecture
524,MTH 245,02,Statistics and Data Analysis in R,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",BIO 222 OR ECN 120 OR HSC 201 OR MTH 120 OR PSY 202 OR SOC 302,empty,Lecture
525,MTH 250,01,Vector Calculus,empty,MTH 151 AND MTH 160,empty,Lecture
526,MTH 255,01,Differential Equations,empty,MTH 151 AND MTH 160,empty,Lecture
527,MTH 260,01,Transition to Higher Mathematics,GER - Writing :: WR (Writing-Research Intensive),FYW (First Year Writing Seminar) AND MTH 150,empty,Lecture
528,MTH 301,01,Mathematics for Elementary School Teachers I,empty,empty,empty,Lecture
529,MTH 330,01,Combinatorics and Graph Theory,empty,MTH 160 and MTH 260,empty,Lecture
530,MTH 345,01,Statistical Modeling in R,IDS :: Data Analytics,MTH 160 AND MTH 245,empty,Lecture
531,MTH 465,01,Linear Algebra and Matrix Theory,empty,MTH 151 AND MTH 160 AND MTH 260,empty,Lecture
532,MTH 504,01,Directed Independent Study,empty,Instructor permission required,empty,Independent Study
533,MUS 050,01,Recital Attendance,empty,empty,empty,Experiential
534,MUS 060,01,Symphony Orchestra,empty,empty,empty,Experiential
535,MUS 061,01,Furman Bands,empty,empty,empty,Experiential
536,MUS 062,01,Furman Singers,empty,empty,empty,Experiential
537,MUS 064,01,Women's Chorale (Belle Voci),empty,empty,empty,Experiential
538,MUS 065,01,Chamber Choir,empty,empty,empty,Experiential
539,MUS 067,01,Jazz Ensemble,empty,empty,empty,Experiential
540,MUS 068,01,Jazz Combo,empty,empty,empty,Experiential
541,MUS 068,02,Jazz Combo,empty,empty,empty,Experiential
542,MUS 068,03,Jazz Combo,empty,empty,empty,Experiential
543,MUS 069,01,Brass Ensemble,empty,empty,empty,Experiential
544,MUS 070,01,Woodwind Ensemble,empty,empty,empty,Experiential
545,MUS 071,01,Percussion Ensemble,empty,empty,empty,Experiential
546,MUS 072,01,String Chamber Music,empty,empty,empty,Experiential
547,MUS 073,01,String Quartet,empty,empty,empty,Experiential
548,MUS 074,01,Saxophone Quartet,empty,empty,empty,Experiential
549,MUS 076,01,Guitar Ensemble,empty,empty,empty,Experiential
550,MUS 101,01,Introduction to Music,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),empty,empty,Lecture
551,MUS 101,02,Introduction to Music,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),empty,empty,Lecture
552,MUS 101,03,Introduction to Music,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),empty,empty,Lecture
553,MUS 102,01,Introduction to Jazz,"GER - CORE :: VP (Human Cultures - Visual and Performing Arts), IDS :: Africana Studies",empty,empty,Lecture
554,MUS 104,01,Voice Class I,empty,empty,empty,Lecture
555,MUS 106,01,Piano Class I,empty,empty,empty,Lecture
556,MUS 108,01,Guitar Class I,empty,empty,empty,Lecture
557,MUS 112A,01,Basic Musicianship II: Written & Analytical,empty,MUS 111A AND MUS 111B AND MUS 111C,empty,Lecture
558,MUS 112A,02,Basic Musicianship II: Written & Analytical,empty,MUS 111A AND MUS 111B AND MUS 111C,empty,Lecture
559,MUS 112B,01,Basic Musicianship II: Aural,empty,MUS 111A AND MUS 111B AND MUS 111C,empty,Lecture
560,MUS 112B,02,Basic Musicianship II: Aural,empty,MUS 111A AND MUS 111B AND MUS 111C,empty,Lecture
561,MUS 112C,01,Basic Musicianship II: Keyboard,empty,empty,empty,Lecture
562,MUS 112C,02,Basic Musicianship II: Keyboard,empty,empty,empty,Lecture
563,MUS 112C,03,Basic Musicianship II: Keyboard,empty,empty,empty,Lecture
564,MUS 112C,04,Basic Musicianship II: Keyboard,empty,empty,empty,Lecture
565,MUS 120,01,Introductory Music Literature,empty,MUS 111A AND MUS 111B AND MUS 111C,empty,Lecture
566,MUS 212A,01,Basic Musicianship IV: Written & Analysis,empty,MUS 211A AND MUS 211B AND MUS 211C,empty,Lecture
567,MUS 212A,02,Basic Musicianship IV: Written & Analysis,empty,MUS 211A AND MUS 211B AND MUS 211C,empty,Lecture
568,MUS 212B,01,Basic Musicianship IV: Aural,empty,MUS 211A AND MUS 211B AND MUS 211C,empty,Lecture
569,MUS 212B,02,Basic Musicianship IV: Aural,empty,MUS 211A AND MUS 211B AND MUS 211C,empty,Lecture
570,MUS 212C,01,Basic Musicianship IV: Keyboard,empty,MUS 211A AND MUS 211B AND MUS 211C,empty,Lecture
571,MUS 212C,02,Basic Musicianship IV: Keyboard,empty,MUS 211A AND MUS 211B AND MUS 211C,empty,Lecture
572,MUS 212C,03,Basic Musicianship IV: Keyboard,empty,MUS 211A AND MUS 211B AND MUS 211C,empty,Lecture
573,MUS 212C,04,Basic Musicianship IV: Keyboard,empty,MUS 211A AND MUS 211B AND MUS 211C,empty,Lecture
574,MUS 220,01,World Music,"GER - Global Awareness :: WC (World Cultures), IDS :: Africana Studies",MUS 211A AND MUS 211B AND MUS 211C,empty,Lecture
575,MUS 310,01,Form and Analysis,empty,MUS 211A AND MUS 211B AND MUS 211C,empty,Lecture
576,MUS 312,01,Orchestration,empty,MUS 212A AND MUS 212B AND MUS 212C,empty,Lecture
577,MUS 321,01,Music History III,empty,MUS 212A AND MUS 212B AND MUS 212C,empty,Lecture
578,MUS 321,02,Music History III,empty,MUS 212A AND MUS 212B AND MUS 212C,empty,Lecture
579,MUS 327,01,The Alexander Technique and Body Mapping,"IDS :: Medicine, Health and Culture",empty,empty,Lecture
580,MUS 330A,01,String Methods,empty,MUS 212A AND MUS 212B AND MUS 212C,empty,Lecture
581,MUS 331A,01,Woodwind Methods,empty,MUS 212A AND MUS 212B AND MUS 212C,empty,Lecture
582,MUS 332,01,Brass Methods,empty,MUS 212A AND MUS 212B AND MUS 212C,empty,Lecture
583,MUS 333,01,Percussion Methods,empty,MUS 212A AND MUS 212B AND MUS 212C,empty,Lecture
584,MUS 340,01,Church Music Ministry,empty,MUS 212A AND MUS 212B AND MUS 212C,empty,Lecture
585,MUS 341,TU,Hymnology,empty,MUS 212A AND MUS 212B AND MUS 212C,empty,Lecture
586,MUS 350,01,Fundamentals of Jazz Improvisation,empty,empty,empty,Lecture
587,MUS 351,01,Applied Jazz Improvisation,empty,MUS 350,empty,Lecture
588,MUS 351,02,Applied Jazz Improvisation,empty,MUS 350,empty,Lecture
589,MUS 351,03,Applied Jazz Improvisation,empty,MUS 350,empty,Lecture
590,MUS 351A,01,Applied Jazz Improvisation,empty,MUS 350,empty,Lecture
591,MUS 351D,01,Applied Jazz Improvisation,empty,empty,empty,Lecture
592,MUS 351E,01,Applied Jazz Improvisation,empty,empty,empty,Lecture
593,MUS 352,01,Basic Conducting,empty,MUS 211A AND MUS 211B AND MUS 211C,empty,Lecture
594,MUS 352,02,Basic Conducting,empty,MUS 211A AND MUS 211B AND MUS 211C,empty,Lecture
595,MUS 356,01,Lyric Diction I,IDS :: Linguistics, MUS 511,empty,Lecture
596,MUS 412,01,Senior Project,empty,MUS 212A AND MUS 212B AND MUS 212C,empty,Lecture
597,MUS 420G,01,Literature of Voice,empty,MUS 212A AND MUS 212B AND MUS 212C,empty,Lecture
598,MUS 420H,01,Literature of the Violin,empty,MUS 212A AND MUS 212B AND MUS 212C,empty,Lecture
599,MUS 421A,01,History and Literature of Piano,empty,empty,empty,Lecture
600,MUS 422,01,Music History and Literature Topics (American Music),empty,empty,empty,Lecture
601,MUS 423,01,Survey of Choral Literature,empty,MUS 212A AND MUS 212B AND MUS 212C,empty,Lecture
602,MUS 501,01,Independent Study,empty,empty,empty,Independent Study
603,MUS 501,02,Independent Study,empty,empty,empty,Independent Study
604,MUS 501,03,Independent Study,empty,empty,empty,Independent Study
605,MUS 501,04,Independent Study,empty,empty,empty,Independent Study
606,MUS 501,05,Independent Study,empty,empty,empty,Independent Study
607,MUS 501,06,Independent Study,empty,empty,empty,Independent Study
608,MUS 501,07,Independent Study,empty,empty,empty,Independent Study
609,MUS 501,08,Independent Study,empty,empty,empty,Independent Study
610,MUS 501,09,Independent Study,empty,empty,empty,Independent Study
611,MUS 505,01,Chamber Music for Winds & Percussion,empty,empty,empty,Independent Study
612,MUS 511,01,Voice,IDS :: Musical Theatre,empty,empty,Studio
613,MUS 511,02,Voice,IDS :: Musical Theatre,empty,empty,Studio
